time,distance,velocity,raw_velocity
1.428,5.569,2.830738,2.943726
1.429,5.575,2.835941,2.946106
1.43,5.582,2.841141,2.94873
1.431,5.588,2.846337,2.951538
1.432,5.594,2.85153,2.954651
1.433,5.6,2.85672,2.957886
1.434,5.607,2.861907,2.961121
1.435,5.613,2.867091,2.964844
1.436,5.619,2.872272,2.968506
1.437,5.625,2.87745,2.972229
1.438,5.632,2.882626,2.976257
1.439,5.638,2.887799,2.98053
1.44,5.644,2.892969,2.984741
1.441,5.651,2.898137,2.989136
1.442,5.657,2.903303,2.993835
1.443,5.663,2.908468,2.998413
1.444,5.669,2.91363,3.003418
1.445,5.676,2.91879,3.008423
1.446,5.682,2.923949,3.013733
1.447,5.688,2.929106,3.018982
1.448,5.694,2.934261,3.024475
1.449,5.701,2.939416,3.030151
1.45,5.707,2.944569,3.036011
1.451,5.713,2.949721,3.041931
1.452,5.72,2.954872,3.047974
1.453,5.726,2.960023,3.05426
1.454,5.732,2.965173,3.060669
1.455,5.739,2.970322,3.0672
1.456,5.745,2.975471,3.073975
1.457,5.751,2.980619,3.080872
1.458,5.757,2.985768,3.087769
1.459,5.764,2.990916,3.095032
1.46,5.77,2.996064,3.102234
1.461,5.776,3.001213,3.109802
1.462,5.783,3.006362,3.11731
1.463,5.789,3.011511,3.125183
1.464,5.795,3.01666,3.132935
1.465,5.802,3.021811,3.141235
1.466,5.808,3.026962,3.149292
1.467,5.814,3.032113,3.157593
1.468,5.821,3.037266,3.16626
1.469,5.827,3.042419,3.174805
1.47,5.833,3.047573,3.183838
1.471,5.84,3.052729,3.192627
1.472,5.846,3.057885,3.201782
1.473,5.852,3.063043,3.21106
1.474,5.859,3.068202,3.220459
1.475,5.865,3.073362,3.230103
1.476,5.871,3.078524,3.239746
1.477,5.878,3.083686,3.249634
1.478,5.884,3.088851,3.259644
1.479,5.89,3.094017,3.27002
1.48,5.897,3.099184,3.280151
1.481,5.903,3.104352,3.290649
1.482,5.909,3.109523,3.30127
1.483,5.916,3.114694,3.31189
1.484,5.922,3.119867,3.322632
1.485,5.928,3.125042,3.332642
1.486,5.935,3.130218,3.342285
1.487,5.941,3.135396,3.351807
1.488,5.947,3.140574,3.361084
1.489,5.954,3.145755,3.369873
1.49,5.96,3.150937,3.378296
1.491,5.966,3.15612,3.386475
1.492,5.973,3.161304,3.394287
1.493,5.979,3.166489,3.401855
1.494,5.986,3.171676,3.409058
1.495,5.992,3.176864,3.415894
1.496,5.998,3.182053,3.422485
1.497,6.005,3.187243,3.428467
1.498,6.011,3.192433,3.43457
1.499,6.017,3.197625,3.440063
1.5,6.024,3.202817,3.445313
1.501,6.03,3.20801,3.450073
1.502,6.037,3.213204,3.454834
1.503,6.043,3.218398,3.458984
1.504,6.049,3.223593,3.462769
1.505,6.056,3.228788,3.466553
1.506,6.062,3.233984,3.469727
1.507,6.069,3.239179,3.472778
1.508,6.075,3.244375,3.47522
1.509,6.081,3.249571,3.477661
1.51,6.088,3.254766,3.479492
1.511,6.094,3.259962,3.481201
1.512,6.101,3.265157,3.482422
1.513,6.107,3.270352,3.483521
1.514,6.113,3.275546,3.484131
1.515,6.12,3.28074,3.484375
1.516,6.126,3.285933,3.484375
1.517,6.133,3.291126,3.484131
1.518,6.139,3.296317,3.483398
1.519,6.145,3.301508,3.482422
1.52,6.152,3.306698,3.481079
1.521,6.158,3.311886,3.47937
1.522,6.165,3.317073,3.477539
1.523,6.171,3.322259,3.475342
1.524,6.177,3.327444,3.472534
1.525,6.184,3.332626,3.469604
1.526,6.19,3.337808,3.466309
1.527,6.197,3.342987,3.462891
1.528,6.203,3.348165,3.45874
1.529,6.21,3.353341,3.454712
1.53,6.216,3.358515,3.449951
1.531,6.222,3.363687,3.445068
1.532,6.229,3.368857,3.439819
1.533,6.235,3.374024,3.434448
1.534,6.242,3.379189,3.429077
1.535,6.248,3.384352,3.424194
1.536,6.255,3.389513,3.419434
1.537,6.261,3.39467,3.415039
1.538,6.268,3.399826,3.411011
1.539,6.274,3.404978,3.407104
1.54,6.28,3.410128,3.403564
1.541,6.287,3.415275,3.400513
1.542,6.293,3.420419,3.397461
1.543,6.3,3.42556,3.394775
1.544,6.306,3.430699,3.392578
1.545,6.313,3.435834,3.390381
1.546,6.319,3.440966,3.388916
1.547,6.326,3.446095,3.387207
1.548,6.332,3.451221,3.385986
1.549,6.339,3.456344,3.38501
1.55,6.345,3.461463,3.384766
1.551,6.351,3.466579,3.384277
1.552,6.358,3.471692,3.384277
1.553,6.364,3.476801,3.384644
1.554,6.371,3.481907,3.385132
1.555,6.377,3.487009,3.385986
1.556,6.384,3.492108,3.387207
1.557,6.39,3.497203,3.388794
1.558,6.397,3.502295,3.390503
1.559,6.403,3.507383,3.392456
1.56,6.41,3.512467,3.394775
1.561,6.416,3.517548,3.397339
1.562,6.423,3.522625,3.400635
1.563,6.429,3.527698,3.403442
1.564,6.436,3.532767,3.407227
1.565,6.442,3.537833,3.410767
1.566,6.449,3.542895,3.415039
1.567,6.455,3.547953,3.419312
1.568,6.462,3.553007,3.424194
1.569,6.468,3.558057,3.429077
1.57,6.475,3.563103,3.434204
1.571,6.481,3.568146,3.439941
1.572,6.488,3.573184,3.445801
1.573,6.494,3.578218,3.451782
1.574,6.501,3.583249,3.458374
1.575,6.507,3.588275,3.464966
1.576,6.514,3.593297,3.472046
1.577,6.52,3.598315,3.479492
1.578,6.527,3.603329,3.486938
1.579,6.533,3.608339,3.494873
1.58,6.54,3.613345,3.503174
1.581,6.546,3.618347,3.511475
1.582,6.553,3.623344,3.520386
1.583,6.559,3.628337,3.529419
1.584,6.566,3.633326,3.538574
1.585,6.572,3.63831,3.547607
1.586,6.579,3.64329,3.557007
1.587,6.585,3.648266,3.566406
1.588,6.592,3.653238,3.575684
1.589,6.598,3.658204,3.585327
1.59,6.605,3.663167,3.594849
1.591,6.612,3.668125,3.60437
1.592,6.618,3.673078,3.614136
1.593,6.625,3.678027,3.623779
1.594,6.631,3.682971,3.633667
1.595,6.638,3.687911,3.643677
1.596,6.644,3.692846,3.653442
1.597,6.651,3.697776,3.663452
1.598,6.657,3.702701,3.673706
1.599,6.664,3.707622,3.683838
1.6,6.67,3.712537,3.694092
1.601,6.677,3.717448,3.704346
1.602,6.683,3.722354,3.714722
1.603,6.69,3.727255,3.725098
1.604,6.697,3.73215,3.735474
1.605,6.703,3.737041,3.746216
1.606,6.71,3.741927,3.756836
1.607,6.716,3.746807,3.767578
1.608,6.723,3.751682,3.77832
1.609,6.729,3.756552,3.789185
1.61,6.736,3.761417,3.800049
1.611,6.743,3.766277,3.810913
1.612,6.749,3.771131,3.822021
1.613,6.756,3.77598,3.833252
1.614,6.762,3.780823,3.84436
1.615,6.769,3.785661,3.855713
1.616,6.775,3.790493,3.866943
1.617,6.782,3.79532,3.878296
1.618,6.789,3.800141,3.889893
1.619,6.795,3.804957,3.901245
1.62,6.802,3.809767,3.912964
1.621,6.808,3.814571,3.924438
1.622,6.815,3.81937,3.936401
1.623,6.821,3.824163,3.947998
1.624,6.828,3.82895,3.959961
1.625,6.835,3.8337310000000002,3.971924
1.626,6.841,3.838507,3.983765
1.627,6.848,3.843277,3.995972
1.628,6.854,3.848041,4.008057
1.629,6.861,3.8528,4.020386
1.63,6.868,3.857552,4.032349
1.631,6.874,3.862299,4.044922
1.632,6.881,3.86704,4.057373
1.633,6.887,3.871775,4.069702
1.634,6.894,3.876504,4.082153
1.635,6.901,3.881228,4.094482
1.636,6.907,3.885945,4.106567
1.637,6.914,3.890657,4.118774
1.638,6.92,3.895363,4.130859
1.639,6.927,3.900063,4.142822
1.64,6.934,3.904757,4.154663
1.641,6.94,3.909446,4.166626
1.642,6.947,3.914129,4.178223
1.643,6.953,3.918806,4.189697
1.644,6.96,3.923478,4.201416
1.645,6.967,3.928143,4.212646
1.646,6.973,3.932803,4.224365
1.647,6.98,3.937458,4.235352
1.648,6.986,3.942106,4.246704
1.649,6.993,3.94675,4.257813
1.65,7,3.951387,4.268799
1.651,7.006,3.956019,4.279785
1.652,7.013,3.960646,4.290649
1.653,7.02,3.965267,4.301392
1.654,7.026,3.969882,4.312012
1.655,7.033,3.974492,4.322754
1.656,7.04,3.979096,4.33313
1.657,7.046,3.983695,4.34375
1.658,7.053,3.988289,4.354126
1.659,7.059,3.992877,4.364136
1.66,7.066,3.997459,4.374512
1.661,7.073,4.002037,4.384521
1.662,7.079,4.006608,4.394653
1.663,7.086,4.011175,4.404419
1.664,7.093,4.015736,4.414307
1.665,7.099,4.020292,4.424072
1.666,7.106,4.024842,4.433716
1.667,7.113,4.029387,4.443359
1.668,7.119,4.033926,4.452881
1.669,7.126,4.038461,4.462402
1.67,7.133,4.042989,4.471436
1.671,7.139,4.047513,4.480957
1.672,7.146,4.052031,4.490112
1.673,7.153,4.056543,4.499023
1.674,7.159,4.06105,4.508057
1.675,7.166,4.065552,4.516968
1.676,7.172,4.070048,4.525879
1.677,7.179,4.074538,4.534424
1.678,7.186,4.079023,4.543335
1.679,7.192,4.083502,4.551636
1.68,7.199,4.087976,4.560425
1.681,7.206,4.092444,4.568481
1.682,7.213,4.096906,4.577026
1.683,7.219,4.101363,4.585083
1.684,7.226,4.105814,4.593262
1.685,7.233,4.110258,4.600952
1.686,7.239,4.114697,4.608765
1.687,7.246,4.11913,4.615845
1.688,7.253,4.123557,4.623291
1.689,7.259,4.127977,4.630127
1.69,7.266,4.132391,4.637085
1.691,7.273,4.1368,4.643433
1.692,7.279,4.141201,4.64978
1.693,7.286,4.145597,4.655884
1.694,7.293,4.149986,4.661987
1.695,7.299,4.154368,4.667847
1.696,7.306,4.158744,4.673096
1.697,7.313,4.163113,4.678467
1.698,7.319,4.167475,4.683472
1.699,7.326,4.17183,4.688477
1.7,7.333,4.176178,4.693237
1.701,7.34,4.18052,4.697754
1.702,7.346,4.184854,4.702026
1.703,7.353,4.189181,4.705933
1.704,7.36,4.193501,4.709595
1.705,7.366,4.197813,4.713623
1.706,7.373,4.202118,4.717041
1.707,7.38,4.206416,4.720093
1.708,7.386,4.210706,4.723022
1.709,7.393,4.214988,4.725952
1.71,7.4,4.219263,4.72876
1.711,7.407,4.22353,4.730835
1.712,7.413,4.227789,4.733276
1.713,7.42,4.23204,4.735107
1.714,7.427,4.236284,4.737061
1.715,7.433,4.240519,4.738525
1.716,7.44,4.244747,4.739746
1.717,7.447,4.248966,4.740967
1.718,7.454,4.253177,4.741821
1.719,7.46,4.25738,4.742676
1.72,7.467,4.261574,4.743286
1.721,7.474,4.26576,4.74353
1.722,7.481,4.269938,4.74353
1.723,7.487,4.274108,4.743408
1.724,7.494,4.278269,4.743286
1.725,7.501,4.282422,4.742554
1.726,7.508,4.286566,4.741821
1.727,7.514,4.290701,4.741089
1.728,7.521,4.294828,4.73999
1.729,7.528,4.298947,4.738525
1.73,7.534,4.303057,4.736816
1.731,7.541,4.307158,4.735107
1.732,7.548,4.311252,4.733154
1.733,7.555,4.315336,4.731201
1.734,7.561,4.319411,4.728516
1.735,7.568,4.323478,4.726318
1.736,7.575,4.327537,4.724121
1.737,7.582,4.331586,4.721191
1.738,7.588,4.335628,4.718506
1.739,7.595,4.33966,4.716309
1.74,7.602,4.343684,4.713135
1.741,7.609,4.3477,4.710205
1.742,7.615,4.351707,4.70752
1.743,7.622,4.355705,4.704102
1.744,7.629,4.359695,4.700928
1.745,7.636,4.363677,4.69751
1.746,7.642,4.36765,4.69458
1.747,7.649,4.371615,4.691162
1.748,7.656,4.375571,4.687256
1.749,7.663,4.379519,4.683594
1.75,7.67,4.383459,4.680176
1.751,7.676,4.387391,4.676514
1.752,7.683,4.391314,4.672363
1.753,7.69,4.395229,4.668213
1.754,7.697,4.399137,4.664551
1.755,7.703,4.403035,4.659912
1.756,7.71,4.406927,4.655762
1.757,7.717,4.41081,4.651855
1.758,7.724,4.414685,4.647217
1.759,7.731,4.418552,4.642334
1.76,7.737,4.422412,4.637939
1.761,7.744,4.426264,4.633545
1.762,7.751,4.430108,4.628418
1.763,7.758,4.433945,4.623535
1.764,7.764,4.437774,4.618652
1.765,7.771,4.441597,4.61377
1.766,7.778,4.445411,4.608154
1.767,7.785,4.449218,4.603271
1.768,7.792,4.453018,4.5979
1.769,7.798,4.456811,4.592285
1.77,7.805,4.460597,4.587158
1.771,7.812,4.464376,4.581055
1.772,7.819,4.468148,4.575928
1.773,7.826,4.471914,4.56958
1.774,7.832,4.475673,4.563965
1.775,7.839,4.479425,4.558105
1.776,7.846,4.483171,4.552002
1.777,7.853,4.48691,4.545898
1.778,7.86,4.490643,4.539795
1.779,7.866,4.49437,4.532715
1.78,7.873,4.498091,4.5271
1.781,7.88,4.501805,4.520508
1.782,7.887,4.505514,4.513672
1.783,7.894,4.509217,4.50708
1.784,7.9,4.512915,4.500732
1.785,7.907,4.516607,4.494873
1.786,7.914,4.520293,4.48999
1.787,7.921,4.523974,4.483887
1.788,7.928,4.527651,4.479492
1.789,7.935,4.531322,4.474854
1.79,7.941,4.534987,4.470947
1.791,7.948,4.538649,4.467285
1.792,7.955,4.542305,4.464111
1.793,7.962,4.545957,4.460938
1.794,7.969,4.549604,4.458496
1.795,7.976,4.553247,4.456299
1.796,7.982,4.556885,4.45459
1.797,7.989,4.56052,4.453125
1.798,7.996,4.56415,4.451904
1.799,8.003,4.567777,4.451416
1.8,8.01,4.5714,4.451172
1.801,8.017,4.575019,4.451172
1.802,8.023,4.578634,4.45166
1.803,8.03,4.582246,4.452393
1.804,8.037,4.585855,4.453857
1.805,8.044,4.58946,4.455322
1.806,8.051,4.593063,4.457031
1.807,8.058,4.596662,4.459717
1.808,8.064,4.600258,4.462158
1.809,8.071,4.603852,4.465576
1.81,8.078,4.607442,4.46875
1.811,8.085,4.61103,4.472656
1.812,8.092,4.614615,4.476807
1.813,8.099,4.618198,4.481445
1.814,8.106,4.621779,4.486572
1.815,8.112,4.625357,4.491699
1.816,8.119,4.628932,4.497559
1.817,8.126,4.632505,4.503662
1.818,8.133,4.636076,4.51001
1.819,8.14,4.639645,4.516846
1.82,8.147,4.643212,4.52417
1.821,8.154,4.646777,4.531738
1.822,8.16,4.650339,4.539795
1.823,8.167,4.653899,4.548096
1.824,8.174,4.657458,4.556641
1.825,8.181,4.661014,4.565918
1.826,8.188,4.664568,4.575439
1.827,8.195,4.66812,4.585205
1.828,8.202,4.67167,4.595459
1.829,8.208,4.675219,4.605957
1.83,8.215,4.678764,4.616943
1.831,8.222,4.682308,4.628418
1.832,8.229,4.68585,4.640137
1.833,8.236,4.689389,4.6521
1.834,8.243,4.692926,4.663574
1.835,8.25,4.696461,4.675293
1.836,8.257,4.699993,4.686523
1.837,8.263,4.703522,4.696777
1.838,8.27,4.707049,4.707275
1.839,8.277,4.710574,4.717285
1.84,8.284,4.714095,4.726807
1.841,8.291,4.717614,4.73584
1.842,8.298,4.721129,4.745117
1.843,8.305,4.724642,4.753174
1.844,8.312,4.728151,4.761963
1.845,8.319,4.731657,4.769531
1.846,8.325,4.735159,4.7771
1.847,8.332,4.738658,4.783936
1.848,8.339,4.742153,4.790771
1.849,8.346,4.745644,4.797119
1.85,8.353,4.749131,4.803223
1.851,8.36,4.752614,4.809082
1.852,8.367,4.756092,4.814209
1.853,8.374,4.759566,4.819336
1.854,8.381,4.763035,4.823975
1.855,8.388,4.7665,4.827881
1.856,8.394,4.769959,4.832031
1.857,8.401,4.773414,4.835449
1.858,8.408,4.776864,4.838623
1.859,8.415,4.780307,4.841797
1.86,8.422,4.783746,4.84375
1.861,8.429,4.787179,4.846191
1.862,8.436,4.790606,4.8479
1.863,8.443,4.794028,4.849365
1.864,8.45,4.797443,4.850342
1.865,8.457,4.800852,4.85083
1.866,8.464,4.804255,4.851318
1.867,8.47,4.807652,4.851318
1.868,8.477,4.811042,4.85083
1.869,8.484,4.814425,4.850342
1.87,8.491,4.817802,4.848877
1.871,8.498,4.821172,4.847656
1.872,8.505,4.824535,4.845703
1.873,8.512,4.827891,4.843506
1.874,8.519,4.83124,4.841309
1.875,8.526,4.834581,4.838135
1.876,8.533,4.837916,4.834961
1.877,8.54,4.841243,4.831543
1.878,8.547,4.844563,4.827148
1.879,8.554,4.847875,4.823486
1.88,8.561,4.85118,4.818359
1.881,8.567,4.854477,4.813232
1.882,8.574,4.857767,4.808105
1.883,8.581,4.86105,4.80249
1.884,8.588,4.864324,4.797607
1.885,8.595,4.867591,4.793457
1.886,8.602,4.870851,4.790039
1.887,8.609,4.874103,4.787598
1.888,8.616,4.877347,4.786133
1.889,8.623,4.880585,4.784912
1.89,8.63,4.883814,4.7854
1.891,8.637,4.887036,4.785645
1.892,8.644,4.890251,4.787598
1.893,8.651,4.893459,4.789307
1.894,8.658,4.896659,4.792969
1.895,8.665,4.899852,4.797119
1.896,8.672,4.903039,4.801758
1.897,8.679,4.906217,4.807373
1.898,8.686,4.909389,4.813721
1.899,8.693,4.912555,4.821045
1.9,8.699,4.915713,4.829102
1.901,8.706,4.918865,4.838135
1.902,8.713,4.92201,4.847656
1.903,8.72,4.925149,4.858154
1.904,8.727,4.928281,4.869385
1.905,8.734,4.931407,4.881592
1.906,8.741,4.934527,4.894531
1.907,8.748,4.937642,4.908447
1.908,8.755,4.94075,4.922852
1.909,8.762,4.943852,4.938232
1.91,8.769,4.946949,4.954346
1.911,8.776,4.95004,4.971436
1.912,8.783,4.953126,4.989258
1.913,8.79,4.956207,5.007568
1.914,8.797,4.959282,5.027344
1.915,8.804,4.962353,5.047363
1.916,8.811,4.965418,5.068604
1.917,8.818,4.968479,5.090332
1.918,8.825,4.971535,5.113281
1.919,8.832,4.974587,5.136475
1.92,8.839,4.977634,5.160889
1.921,8.846,4.980678,5.185791
1.922,8.853,4.983716,5.211914
1.923,8.86,4.986752,5.23877
1.924,8.867,4.989783,5.266113
1.925,8.874,4.99281,5.294434
1.926,8.881,4.995834,5.32373
1.927,8.888,4.998854,5.353516
1.928,8.895,5.001871,5.384521
1.929,8.902,5.004884,5.416016
1.93,8.909,5.007895,5.448486
1.931,8.916,5.010901,5.481689
1.932,8.923,5.013906,5.515869
1.933,8.93,5.016907,5.550293
1.934,8.937,5.019906,5.583496
1.935,8.944,5.022902,5.615723
1.936,8.951,5.025895,5.646484
1.937,8.958,5.028886,5.675537
1.938,8.965,5.031875,5.703369
1.939,8.972,5.034861,5.72998
1.94,8.979,5.037845,5.755127
1.941,8.986,5.040826,5.77832
1.942,8.993,5.043806,5.801025
1.943,9,5.046783,5.821533
1.944,9.007,5.049758,5.84082
1.945,9.014,5.052732,5.859375
1.946,9.021,5.055703,5.875488
1.947,9.028,5.058673,5.890869
1.948,9.035,5.061641,5.905029
1.949,9.042,5.064607,5.916992
1.95,9.049,5.067571,5.928223
1.951,9.056,5.070533,5.937744
1.952,9.063,5.073494,5.945801
1.953,9.07,5.076453,5.953125
1.954,9.077,5.079411,5.958008
1.955,9.084,5.082366,5.961914
1.956,9.091,5.08532,5.9646
1.957,9.098,5.088273,5.966309
1.958,9.105,5.091224,5.96582
1.959,9.112,5.094173,5.964111
1.96,9.119,5.097121,5.960938
1.961,9.126,5.100068,5.956787
1.962,9.133,5.103012,5.950928
1.963,9.14,5.105955,5.943604
1.964,9.147,5.108897,5.935303
1.965,9.154,5.111837,5.924805
1.966,9.161,5.114775,5.913574
1.967,9.168,5.117712,5.900879
1.968,9.175,5.120647,5.886475
1.969,9.182,5.123581,5.870605
1.97,9.189,5.126513,5.854248
1.971,9.196,5.129444,5.835205
1.972,9.203,5.132372,5.81543
1.973,9.21,5.135299,5.794678
1.974,9.218,5.138225,5.771484
1.975,9.225,5.141149,5.747559
1.976,9.232,5.144071,5.722412
1.977,9.239,5.146991,5.695068
1.978,9.246,5.14991,5.66748
1.979,9.253,5.152827,5.637207
1.98,9.26,5.155742,5.606201
1.981,9.267,5.158656,5.574219
1.982,9.274,5.161567,5.539795
1.983,9.281,5.164477,5.505371
1.984,9.288,5.167385,5.470459
1.985,9.295,5.170291,5.437012
1.986,9.302,5.173196,5.404297
1.987,9.309,5.176098,5.37207
1.988,9.316,5.178999,5.34082
1.989,9.323,5.181898,5.310547
1.99,9.33,5.184794,5.28125
1.991,9.337,5.18769,5.252197
1.992,9.344,5.190583,5.224365
1.993,9.352,5.193474,5.197021
1.994,9.359,5.196363,5.171143
1.995,9.366,5.199251,5.145264
1.996,9.373,5.202137,5.12085
1.997,9.38,5.205021,5.096924
1.998,9.387,5.207903,5.073486
1.999,9.394,5.210783,5.051514
2,9.401,5.213662,5.030273
2.001,9.408,5.216538,5.009277
2.002,9.415,5.219413,4.989746
2.003,9.422,5.222286,4.970703
2.004,9.429,5.225157,4.952393
2.005,9.436,5.228027,4.935059
2.006,9.443,5.230895,4.918457
2.007,9.45,5.233761,4.902832
2.008,9.458,5.236626,4.887939
2.009,9.465,5.239489,4.873779
2.01,9.472,5.24235,4.860352
2.011,9.479,5.245209,4.848145
2.012,9.486,5.248067,4.836182
2.013,9.493,5.250924,4.825684
2.014,9.5,5.253778,4.815186
2.015,9.507,5.256632,4.806396
2.016,9.514,5.259484,4.797852
2.017,9.521,5.262334,4.790039
2.018,9.528,5.265183,4.783691
2.019,9.535,5.268031,4.777344
2.02,9.543,5.270876,4.772461
2.021,9.55,5.273721,4.767822
2.022,9.557,5.276565,4.764648
2.023,9.564,5.279407,4.761475
2.024,9.571,5.282247,4.76001
2.025,9.578,5.285086,4.758789
2.026,9.585,5.287924,4.758057
2.027,9.592,5.290761,4.759277
2.028,9.599,5.293596,4.760498
2.029,9.606,5.29643,4.762451
2.03,9.614,5.299262,4.765381
2.031,9.621,5.302093,4.769287
2.032,9.628,5.304923,4.773926
2.033,9.635,5.307752,4.779541
2.034,9.642,5.310579,4.784424
2.035,9.649,5.313405,4.791504
2.036,9.656,5.316229,4.797119
2.037,9.663,5.319052,4.803955
2.038,9.67,5.321873,4.810791
2.039,9.677,5.324693,4.818604
2.04,9.685,5.327511,4.825684
2.041,9.692,5.330328,4.833496
2.042,9.699,5.333143,4.842285
2.043,9.706,5.335956,4.850098
2.044,9.713,5.338768,4.859131
2.045,9.72,5.341577,4.868408
2.046,9.727,5.344385,4.877686
2.047,9.734,5.347191,4.887207
2.048,9.742,5.349995,4.897705
2.049,9.749,5.352797,4.907959
2.05,9.756,5.355597,4.918213
2.051,9.763,5.358394,4.929688
2.052,9.77,5.361189,4.94043
2.053,9.777,5.363982,4.952393
2.054,9.784,5.366773,4.963623
2.055,9.791,5.36956,4.976318
2.056,9.799,5.372346,4.98877
2.057,9.806,5.375128,5.001465
2.058,9.813,5.377908,5.014648
2.059,9.82,5.380685,5.028076
2.06,9.827,5.383459,5.041748
2.061,9.834,5.38623,5.055664
2.062,9.841,5.388998,5.070068
2.063,9.848,5.391762,5.084961
2.064,9.856,5.394524,5.099365
2.065,9.863,5.397282,5.114746
2.066,9.87,5.400036,5.130859
2.067,9.877,5.402787,5.145996
2.068,9.884,5.405534,5.162598
2.069,9.891,5.408278,5.178955
2.07,9.898,5.411017,5.195801
2.071,9.906,5.413753,5.212891
2.072,9.913,5.416485,5.230469
2.073,9.92,5.419212,5.247559
2.074,9.927,5.421936,5.266357
2.075,9.934,5.424655,5.283936
2.076,9.941,5.427371,5.302979
2.077,9.948,5.430081,5.322021
2.078,9.956,5.432787,5.341064
2.079,9.963,5.435489,5.360352
2.08,9.97,5.438187,5.380615
2.081,9.977,5.440879,5.400635
2.082,9.984,5.443567,5.421143
2.083,9.991,5.44625,5.441895
2.084,9.998,5.448929,5.461914
2.085,10.006,5.451603,5.48291
2.086,10.013,5.454272,5.502441
2.087,10.02,5.456936,5.522217
2.088,10.027,5.459596,5.541504
2.089,10.034,5.46225,5.561035
2.09,10.041,5.4649,5.579834
2.091,10.049,5.467545,5.598145
2.092,10.056,5.470185,5.616943
2.093,10.063,5.47282,5.634766
2.094,10.07,5.475451,5.653076
2.095,10.077,5.478076,5.670166
2.096,10.084,5.480696,5.687988
2.097,10.092,5.483312,5.704346
2.098,10.099,5.485923,5.721436
2.099,10.106,5.48853,5.737793
2.1,10.113,5.491131,5.754639
2.101,10.12,5.493728,5.770264
2.102,10.127,5.496321,5.785889
2.103,10.135,5.498909,5.801514
2.104,10.142,5.501492,5.816406
2.105,10.149,5.50407,5.831543
2.106,10.156,5.506645,5.846191
2.107,10.163,5.509215,5.86084
2.108,10.17,5.51178,5.874512
2.109,10.178,5.514342,5.888916
2.11,10.185,5.5169,5.9021
2.111,10.192,5.519453,5.915527
2.112,10.199,5.522002,5.928711
2.113,10.206,5.524548,5.941162
2.114,10.214,5.527089,5.953613
2.115,10.221,5.529627,5.966309
2.116,10.228,5.532161,5.978271
2.117,10.235,5.534692,5.989746
2.118,10.242,5.53722,6.001465
2.119,10.249,5.539743,6.012451
2.12,10.257,5.542264,6.023438
2.121,10.264,5.544782,6.03418
2.122,10.271,5.547296,6.044678
2.123,10.278,5.549808,6.054688
2.124,10.285,5.552316,6.064453
2.125,10.293,5.554822,6.074463
2.126,10.3,5.557326,6.083252
2.127,10.307,5.559827,6.092529
2.128,10.314,5.562325,6.101318
2.129,10.321,5.564822,6.110107
2.13,10.329,5.567316,6.118408
2.131,10.336,5.569808,6.125977
2.132,10.343,5.572299,6.134033
2.133,10.35,5.574787,6.141602
2.134,10.357,5.577274,6.147949
2.135,10.365,5.57976,6.154297
2.136,10.372,5.582244,6.160645
2.137,10.379,5.584727,6.164063
2.138,10.386,5.587208,6.169434
2.139,10.393,5.589689,6.172852
2.14,10.401,5.592169,6.176758
2.141,10.408,5.594648,6.177734
2.142,10.415,5.597126,6.180176
2.143,10.422,5.599604,6.181152
2.144,10.429,5.602082,6.181641
2.145,10.437,5.604559,6.182129
2.146,10.444,5.607037,6.180176
2.147,10.451,5.609514,6.179199
2.148,10.458,5.611991,6.177734
2.149,10.466,5.614469,6.173828
2.15,10.473,5.616946,6.171875
2.151,10.48,5.619425,6.16748
2.152,10.487,5.621904,6.163086
2.153,10.494,5.624383,6.157227
2.154,10.502,5.626864,6.151855
2.155,10.509,5.629346,6.14502
2.156,10.516,5.631829,6.137695
2.157,10.523,5.634313,6.130371
2.158,10.53,5.636799,6.12207
2.159,10.538,5.639286,6.112793
2.16,10.545,5.641775,6.103027
2.161,10.552,5.644266,6.093262
2.162,10.559,5.646758,6.081543
2.163,10.567,5.649253,6.070313
2.164,10.574,5.65175,6.058105
2.165,10.581,5.654249,6.04541
2.166,10.588,5.656751,6.031738
2.167,10.596,5.659255,6.017578
2.168,10.603,5.661762,6.00293
2.169,10.61,5.664272,5.987305
2.17,10.617,5.666785,5.97168
2.171,10.624,5.669301,5.95459
2.172,10.632,5.671821,5.9375
2.173,10.639,5.674344,5.919434
2.174,10.646,5.67687,5.901367
2.175,10.653,5.6794,5.881836
2.176,10.661,5.681935,5.861816
2.177,10.668,5.684473,5.841797
2.178,10.675,5.687015,5.819824
2.179,10.682,5.689562,5.798828
2.18,10.69,5.692113,5.776367
2.181,10.697,5.694668,5.753418
2.182,10.704,5.697229,5.729492
2.183,10.711,5.699794,5.705566
2.184,10.719,5.702364,5.682129
2.185,10.726,5.70494,5.660156
2.186,10.733,5.70752,5.638184
2.187,10.74,5.710106,5.617676
2.188,10.748,5.712698,5.598145
2.189,10.755,5.715295,5.57959
2.19,10.762,5.717899,5.562012
2.191,10.769,5.720508,5.544922
2.192,10.777,5.723124,5.528809
2.193,10.784,5.725745,5.51416
2.194,10.791,5.728374,5.500488
2.195,10.798,5.731008,5.486816
2.196,10.806,5.73365,5.475098
2.197,10.813,5.736298,5.463867
2.198,10.82,5.738953,5.453125
2.199,10.827,5.741615,5.444336
2.2,10.835,5.744285,5.436035
2.201,10.842,5.746962,5.428223
2.202,10.849,5.749646,5.421875
2.203,10.856,5.752338,5.416016
2.204,10.864,5.755038,5.411621
